fname,image_height,image_width,source,bbox,target,tb_type,image_type
tb1126.png,512,512,train,"{'xmin': 165.89654541015625, 'ymin': 54.70722198486328, 'width': 95.17242431640625, 'height': 108.62908172607422}",tb,active_tb,tb
tb1127.png,512,512,train,"{'xmin': 264.3323669433594, 'ymin': 37.21971893310547, 'width': 188.11151123046875, 'height': 285.7464599609375}",tb,active_tb,tb
tb1127.png,512,512,train,"{'xmin': 61.76483154296875, 'ymin': 42.08732223510742, 'width': 178.04718017578125, 'height': 298.7267761230469}",tb,active_tb,tb
tb1129.png,512,512,train,"{'xmin': 285.9645690917969, 'ymin': 49.32698059082031, 'width': 152.25885009765625, 'height': 218.0835723876953}",tb,active_tb,tb
tb1131.png,512,512,train,"{'xmin': 171.2860107421875, 'ymin': 125.1573486328125, 'width': 59.163665771484375, 'height': 64.10713195800781}",tb,latent_tb,tb
tb1134.png,512,512,train,"{'xmin': 147.22511291503906, 'ymin': 65.84866333007812, 'width': 105.83549499511719, 'height': 116.98516845703125}",tb,latent_tb,tb
tb1134.png,512,512,train,"{'xmin': 128.93939208984375, 'ymin': 230.18496704101562, 'width': 32.969696044921875, 'height': 30.132537841796875}",tb,latent_tb,tb
tb1134.png,512,512,train,"{'xmin': 358.06494140625, 'ymin': 112.94658660888672, 'width': 30.4761962890625, 'height': 25.32146453857422}",tb,latent_tb,tb
tb1137.png,512,512,train,"{'xmin': 266.9602355957031, 'ymin': 39.20676040649414, 'width': 129.78131103515625, 'height': 131.3081512451172}",tb,active_tb,tb
tb1137.png,512,512,train,"{'xmin': 113.51292419433594, 'ymin': 39.97018051147461, 'width': 134.61630249023438, 'height': 135.63418579101562}",tb,active_tb,tb
tb1138.png,512,512,train,"{'xmin': 89.11199951171875, 'ymin': 66.60830688476562, 'width': 101.3077392578125, 'height': 75.45796203613281}",tb,active_tb,tb
tb1139.png,512,512,train,"{'xmin': 299.4900207519531, 'ymin': 55.46686553955078, 'width': 153.74588012695312, 'height': 154.96734619140625}",tb,active_tb,tb
tb1141.png,512,512,train,"{'xmin': 68.94535827636719, 'ymin': 57.74579620361328, 'width': 134.85464477539062, 'height': 131.16519165039062}",tb,active_tb,tb
tb1141.png,512,512,train,"{'xmin': 257.7978210449219, 'ymin': 45.84470748901367, 'width': 137.0928955078125, 'height': 148.63699340820312}",tb,active_tb,tb
tb1143.png,512,512,train,"{'xmin': 101.9103012084961, 'ymin': 40.02077102661133, 'width': 153.08969116210938, 'height': 124.07518005371094}",tb,active_tb,tb
tb1143.png,512,512,train,"{'xmin': 363.8638000488281, 'ymin': 106.10979461669922, 'width': 72.2923583984375, 'height': 90.65084075927734}",tb,latent_tb,tb
tb1152.png,512,512,train,"{'xmin': 97.52540588378906, 'ymin': 65.34223175048828, 'width': 156.92108154296875, 'height': 158.2591552734375}",tb,active_tb,tb
tb1152.png,512,512,train,"{'xmin': 296.5135192871094, 'ymin': 81.04154205322266, 'width': 153.87673950195312, 'height': 215.48565673828125}",tb,active_tb,tb
tb1156.png,512,512,train,"{'xmin': 95.89651489257812, 'ymin': 62.810089111328125, 'width': 127.92681884765625, 'height': 105.33729553222656}",tb,active_tb,tb
tb1156.png,512,512,train,"{'xmin': 270.0760498046875, 'ymin': 60.2779426574707, 'width': 101.28759765625, 'height': 101.03263854980469}",tb,active_tb,tb
tb1158.png,512,512,train,"{'xmin': 121.1471176147461, 'ymin': 64.9085464477539, 'width': 121.63817596435547, 'height': 154.21072387695312}",tb,latent_tb,tb
tb1158.png,512,512,train,"{'xmin': 296.9880676269531, 'ymin': 91.88270568847656, 'width': 112.986083984375, 'height': 227.49900817871094}",tb,latent_tb,tb
tb1162.png,512,512,train,"{'xmin': 314.35919189453125, 'ymin': 46.46666717529297, 'width': 96.26980590820312, 'height': 155.73333740234375}",tb,latent_tb,tb
tb1162.png,512,512,train,"{'xmin': 127.21585083007812, 'ymin': 43.622222900390625, 'width': 112.89039611816406, 'height': 106.13333129882812}",tb,latent_tb,tb
tb1163.png,512,512,train,"{'xmin': 295.74169921875, 'ymin': 57.891422271728516, 'width': 109.15219116210938, 'height': 125.90580749511719}",tb,active_tb,tb
tb1165.png,512,512,train,"{'xmin': 334.35003662109375, 'ymin': 98.00692749023438, 'width': 123.65496826171875, 'height': 107.36300659179688}",tb,latent_tb,tb
tb1165.png,512,512,train,"{'xmin': 98.43683624267578, 'ymin': 70.91295623779297, 'width': 149.5826416015625, 'height': 126.3541030883789}",tb,latent_tb,tb
tb1166.png,512,512,train,"{'xmin': 124.50108337402344, 'ymin': 76.23046112060547, 'width': 94.95878601074219, 'height': 92.67656707763672}",tb,active_tb,tb
tb1170.png,512,512,train,"{'xmin': 90.47032165527344, 'ymin': 61.290802001953125, 'width': 132.38356018066406, 'height': 113.18693542480469}",tb,active_tb,tb
tb1170.png,512,512,train,"{'xmin': 292.9908752441406, 'ymin': 55.72007751464844, 'width': 67.5068359375, 'height': 66.59545135498047}",tb,active_tb,tb
tb1174.png,512,512,train,"{'xmin': 285.6487731933594, 'ymin': 53.43020248413086, 'width': 117.76254272460938, 'height': 158.9667205810547}",tb,active_tb,tb
tb1175.png,512,512,train,"{'xmin': 81.02360534667969, 'ymin': 83.62222290039062, 'width': 134.04385375976562, 'height': 106.4888916015625}",tb,active_tb,tb
tb1175.png,512,512,train,"{'xmin': 287.1618957519531, 'ymin': 81.31111145019531, 'width': 134.47555541992188, 'height': 218.8444366455078}",tb,active_tb,tb
tb1178.png,512,512,train,"{'xmin': 291.2773742675781, 'ymin': 167.78746032714844, 'width': 97.76885986328125, 'height': 84.90623474121094}",tb,active_tb,tb
tb1178.png,512,512,train,"{'xmin': 140.67906188964844, 'ymin': 115.34033966064453, 'width': 71.35411071777344, 'height': 77.21855926513672}",tb,active_tb,tb
tb1179.png,512,512,train,"{'xmin': 278.9581298828125, 'ymin': 25.80628204345703, 'width': 108.73297119140625, 'height': 119.62303924560547}",tb,latent_tb,tb
tb1179.png,512,512,train,"{'xmin': 168.21466064453125, 'ymin': 24.298429489135742, 'width': 84.10470581054688, 'height': 125.98953247070312}",tb,latent_tb,tb
tb1180.png,512,512,train,"{'xmin': 310.4142150878906, 'ymin': 62.810089111328125, 'width': 117.66970825195312, 'height': 126.60731506347656}",tb,active_tb,tb
tb1181.png,512,512,train,"{'xmin': 140.9785919189453, 'ymin': 96.9071273803711, 'width': 117.31050109863281, 'height': 128.79562377929688}",tb,latent_tb,tb
tb1185.png,512,512,train,"{'xmin': 339.2568664550781, 'ymin': 138.77447509765625, 'width': 156.18350219726562, 'height': 227.38674926757812}",tb,active_tb,tb
tb1186.png,512,512,train,"{'xmin': 92.39164733886719, 'ymin': 112.74950408935547, 'width': 132.5805206298828, 'height': 151.92047119140625}",tb,active_tb,tb
tb1186.png,512,512,train,"{'xmin': 260.5984191894531, 'ymin': 114.53081512451172, 'width': 104.84292602539062, 'height': 97.20874786376953}",tb,active_tb,tb
tb1190.png,512,512,train,"{'xmin': 120.14775085449219, 'ymin': 68.26508331298828, 'width': 103.60600280761719, 'height': 101.65119171142578}",tb,active_tb,tb
tb1190.png,512,512,train,"{'xmin': 321.32977294921875, 'ymin': 83.05411529541016, 'width': 70.7152099609375, 'height': 83.86690521240234}",tb,active_tb,tb
tb1191.png,512,512,train,"{'xmin': 95.7015151977539, 'ymin': 71.71111297607422, 'width': 157.57168579101562, 'height': 151.28887939453125}",tb,active_tb,tb
tb1194.png,512,512,train,"{'xmin': 340.2613830566406, 'ymin': 133.75555419921875, 'width': 57.848236083984375, 'height': 45.5111083984375}",tb,active_tb,tb
tb1196.png,512,512,train,"{'xmin': 101.80715942382812, 'ymin': 67.45327758789062, 'width': 113.49502563476562, 'height': 129.52684020996094}",tb,active_tb,tb
tb1196.png,512,512,train,"{'xmin': 294.69781494140625, 'ymin': 93.15506744384766, 'width': 114.51290893554688, 'height': 136.90655517578125}",tb,active_tb,tb
tb1197.png,512,512,train,"{'xmin': 44.32267379760742, 'ymin': 87.6251220703125, 'width': 150.00341796875, 'height': 117.74481201171875}",tb,active_tb,tb
tb1197.png,512,512,train,"{'xmin': 298.7144470214844, 'ymin': 64.32937622070312, 'width': 138.3072509765625, 'height': 140.02769470214844}",tb,active_tb,tb
tb0003.png,512,512,val,"{'xmin': 259.68731689453125, 'ymin': 44.277679443359375, 'width': 101.13803100585938, 'height': 138.91192626953125}",tb,latent_tb,tb
tb0003.png,512,512,val,"{'xmin': 110.4140853881836, 'ymin': 69.81429290771484, 'width': 100.77745819091797, 'height': 112.65087127685547}",tb,latent_tb,tb
tb0004.png,512,512,val,"{'xmin': 128.65875244140625, 'ymin': 56.73293685913086, 'width': 116.38876342773438, 'height': 94.95549011230469}",tb,active_tb,tb
tb0004.png,512,512,val,"{'xmin': 324.39093017578125, 'ymin': 79.26904296875, 'width': 90.12527465820312, 'height': 104.07121276855469}",tb,active_tb,tb
tb0006.png,512,512,val,"{'xmin': 79.21698760986328, 'ymin': 93.91188049316406, 'width': 162.07852172851562, 'height': 235.5012969970703}",tb,active_tb,tb
tb0006.png,512,512,val,"{'xmin': 297.5753173828125, 'ymin': 101.4000015258789, 'width': 156.23126220703125, 'height': 324.42266845703125}",tb,active_tb,tb
tb0009.png,512,512,val,"{'xmin': 288.7824401855469, 'ymin': 111.00536346435547, 'width': 116.946533203125, 'height': 102.22847747802734}",tb,active_tb,tb
tb0014.png,512,512,val,"{'xmin': 130.2032012939453, 'ymin': 124.21646118164062, 'width': 107.456787109375, 'height': 121.10539245605469}",tb,active_tb,tb
tb0014.png,512,512,val,"{'xmin': 308.7283935546875, 'ymin': 112.225830078125, 'width': 58.768096923828125, 'height': 58.06892395019531}",tb,active_tb,tb
tb0015.png,512,512,val,"{'xmin': 290.5436706542969, 'ymin': 71.2475357055664, 'width': 108.08697509765625, 'height': 93.13838958740234}",tb,active_tb,tb
tb0019.png,512,512,val,"{'xmin': 319.2561340332031, 'ymin': 148.6498565673828, 'width': 102.75131225585938, 'height': 123.56874084472656}",tb,active_tb,tb
tb0024.png,512,512,val,"{'xmin': 62.16316223144531, 'ymin': 66.35509490966797, 'width': 84.41159057617188, 'height': 74.95153045654297}",tb,active_tb,tb
tb0029.png,512,512,val,"{'xmin': 87.44635009765625, 'ymin': 128.39268493652344, 'width': 81.85408020019531, 'height': 81.28189086914062}",tb,active_tb,tb
tb0029.png,512,512,val,"{'xmin': 298.673828125, 'ymin': 77.749755859375, 'width': 92.01715087890625, 'height': 86.34619140625}",tb,active_tb,tb
tb0032.png,512,512,val,"{'xmin': 114.56056213378906, 'ymin': 124.60198211669922, 'width': 124.03379821777344, 'height': 208.31106567382812}",tb,active_tb,tb
tb0032.png,512,512,val,"{'xmin': 337.38873291015625, 'ymin': 123.15412139892578, 'width': 59.673248291015625, 'height': 79.81336212158203}",tb,active_tb,tb
tb0033.png,512,512,val,"{'xmin': 291.71612548828125, 'ymin': 151.18199157714844, 'width': 120.27694702148438, 'height': 166.3620147705078}",tb,active_tb,tb
tb0033.png,512,512,val,"{'xmin': 123.0751724243164, 'ymin': 133.96340942382812, 'width': 110.90801239013672, 'height': 136.48269653320312}",tb,active_tb,tb
tb0090.png,512,512,val,"{'xmin': 93.79314422607422, 'ymin': 60.02472686767578, 'width': 137.50857543945312, 'height': 130.91195678710938}",tb,active_tb,tb
tb0096.png,512,512,val,"{'xmin': 138.81324768066406, 'ymin': 59.771514892578125, 'width': 142.5928192138672, 'height': 225.61422729492188}",tb,active_tb,tb
tb0096.png,512,512,val,"{'xmin': 383.41693115234375, 'ymin': 162.82986450195312, 'width': 50.5885009765625, 'height': 46.84471130371094}",tb,active_tb,tb
tb0103.png,512,512,val,"{'xmin': 295.40771484375, 'ymin': 103.07122039794922, 'width': 115.7763671875, 'height': 154.46090698242188}",tb,active_tb,tb
tb0103.png,512,512,val,"{'xmin': 95.01583099365234, 'ymin': 109.65480041503906, 'width': 136.55023193359375, 'height': 205.6102752685547}",tb,active_tb,tb
tb0108.png,512,512,val,"{'xmin': 89.38724517822266, 'ymin': 32.930763244628906, 'width': 162.69705200195312, 'height': 156.99307250976562}",tb,active_tb,tb
tb0108.png,512,512,val,"{'xmin': 320.31207275390625, 'ymin': 51.668643951416016, 'width': 108.17312622070312, 'height': 73.68545532226562}",tb,active_tb,tb
tb0124.png,512,512,val,"{'xmin': 143.67710876464844, 'ymin': 53.59513473510742, 'width': 88.88771057128906, 'height': 108.16661071777344}",tb,active_tb,tb
tb0134.png,512,512,val,"{'xmin': 114.2763442993164, 'ymin': 55.23856735229492, 'width': 135.63418579101562, 'height': 105.86083984375}",tb,active_tb,tb
tb0134.png,512,512,val,"{'xmin': 315.819091796875, 'ymin': 72.7972183227539, 'width': 89.82901000976562, 'height': 65.39960479736328}",tb,active_tb,tb
tb0135.png,512,512,val,"{'xmin': 99.41505432128906, 'ymin': 59.771514892578125, 'width': 122.307861328125, 'height': 103.31156921386719}",tb,latent_tb,tb
tb0135.png,512,512,val,"{'xmin': 281.8551940917969, 'ymin': 65.84866333007812, 'width': 80.5655517578125, 'height': 87.35905456542969}",tb,latent_tb,tb
tb0135.png,512,512,val,"{'xmin': 326.51654052734375, 'ymin': 240.3135528564453, 'width': 86.98745727539062, 'height': 80.52226257324219}",tb,active_tb,tb
tb0145.png,512,512,val,"{'xmin': 136.59315490722656, 'ymin': 48.98318099975586, 'width': 98.48963928222656, 'height': 126.36196899414062}",tb,active_tb,tb
tb0147.png,512,512,val,"{'xmin': 55.50836181640625, 'ymin': 120.54302978515625, 'width': 191.50054931640625, 'height': 269.4203796386719}",tb,active_tb,tb
tb0147.png,512,512,val,"{'xmin': 296.09698486328125, 'ymin': 179.03561401367188, 'width': 132.13824462890625, 'height': 156.23342895507812}",tb,active_tb,tb
tb0155.png,512,512,val,"{'xmin': 87.40882110595703, 'ymin': 98.51335144042969, 'width': 139.3609619140625, 'height': 115.71908569335938}",tb,active_tb,tb
tb0156.png,512,512,val,"{'xmin': 84.9886474609375, 'ymin': 240.5255889892578, 'width': 103.93856811523438, 'height': 95.58247375488281}",tb,active_tb,tb
tb0162.png,512,512,val,"{'xmin': 88.55866241455078, 'ymin': 90.6636962890625, 'width': 147.15176391601562, 'height': 116.98516845703125}",tb,active_tb,tb
tb0183.png,512,512,val,"{'xmin': 97.42861938476562, 'ymin': 54.73845672607422, 'width': 125.98863220214844, 'height': 143.573974609375}",tb,active_tb,tb
tb0183.png,512,512,val,"{'xmin': 291.2046203613281, 'ymin': 66.64543151855469, 'width': 123.07855224609375, 'height': 212.5999298095703}",tb,active_tb,tb
tb0191.png,512,512,val,"{'xmin': 313.1310119628906, 'ymin': 61.7972297668457, 'width': 121.29257202148438, 'height': 100.77943420410156}",tb,latent_tb,tb
tb0196.png,512,512,val,"{'xmin': 116.49321746826172, 'ymin': 86.42376708984375, 'width': 135.9486083984375, 'height': 176.5323486328125}",tb,active_tb,tb
tb0196.png,512,512,val,"{'xmin': 296.29620361328125, 'ymin': 87.73418426513672, 'width': 130.10137939453125, 'height': 166.04901123046875}",tb,active_tb,tb
tb0201.png,512,512,val,"{'xmin': 279.84027099609375, 'ymin': 107.60086822509766, 'width': 116.092041015625, 'height': 146.79959106445312}",tb,active_tb,tb
tb0201.png,512,512,val,"{'xmin': 121.57952880859375, 'ymin': 109.3138198852539, 'width': 114.55551147460938, 'height': 129.32754516601562}",tb,active_tb,tb
tb0206.png,512,512,val,"{'xmin': 129.06336975097656, 'ymin': 26.60039520263672, 'width': 78.55030822753906, 'height': 64.56973266601562}",tb,latent_tb,tb
tb0208.png,512,512,val,"{'xmin': 149.48391723632812, 'ymin': 82.34883880615234, 'width': 92.722412109375, 'height': 99.05591583251953}",tb,active_tb,tb
tb0208.png,512,512,val,"{'xmin': 282.2340393066406, 'ymin': 32.44087219238281, 'width': 132.49679565429688, 'height': 150.23057556152344}",tb,active_tb,tb
tb0223.png,512,512,val,"{'xmin': 112.12920379638672, 'ymin': 102.05835723876953, 'width': 88.9468002319336, 'height': 75.45796966552734}",tb,active_tb,tb
tb0231.png,512,512,val,"{'xmin': 364.4532470703125, 'ymin': 267.8233947753906, 'width': 35.2662353515625, 'height': 38.563812255859375}",tb,active_tb,tb
tb0234.png,512,512,val,"{'xmin': 111.92505645751953, 'ymin': 115.25301361083984, 'width': 152.028564453125, 'height': 72.82193756103516}",tb,active_tb,tb
tb0234.png,512,512,val,"{'xmin': 317.3097839355469, 'ymin': 116.75064086914062, 'width': 116.57958984375, 'height': 112.88336181640625}",tb,active_tb,tb
tb0239.png,512,512,val,"{'xmin': 100.58930969238281, 'ymin': 71.4552230834961, 'width': 130.72340393066406, 'height': 137.56356811523438}",tb,active_tb,tb
tb0241.png,512,512,val,"{'xmin': 141.03871154785156, 'ymin': 98.00692749023438, 'width': 54.50321960449219, 'height': 58.99900817871094}",tb,latent_tb,tb
tb0252.png,512,512,val,"{'xmin': 151.3939971923828, 'ymin': 75.56599426269531, 'width': 91.36331176757812, 'height': 147.14149475097656}",tb,active_tb,tb
tb0256.png,512,512,val,"{'xmin': 86.45816802978516, 'ymin': 71.03630828857422, 'width': 126.9800796508789, 'height': 142.2652587890625}",tb,active_tb,tb
tb0256.png,512,512,val,"{'xmin': 290.9521789550781, 'ymin': 86.26979064941406, 'width': 122.64541625976562, 'height': 180.21986389160156}",tb,active_tb,tb
tb0264.png,512,512,val,"{'xmin': 282.8853454589844, 'ymin': 75.86285400390625, 'width': 159.76412963867188, 'height': 173.1210174560547}",tb,active_tb,tb
tb0264.png,512,512,val,"{'xmin': 88.31695556640625, 'ymin': 83.04630279541016, 'width': 143.82965087890625, 'height': 130.02035522460938}",tb,active_tb,tb
tb0266.png,512,512,val,"{'xmin': 128.41436767578125, 'ymin': 88.0732650756836, 'width': 117.39225769042969, 'height': 120.24890899658203}",tb,active_tb,tb
tb0274.png,512,512,val,"{'xmin': 333.57244873046875, 'ymin': 62.4617919921875, 'width': 94.10421752929688, 'height': 87.6109619140625}",tb,latent_tb,tb
tb0274.png,512,512,val,"{'xmin': 174.9657440185547, 'ymin': 85.8621597290039, 'width': 78.57244873046875, 'height': 99.7791519165039}",tb,latent_tb,tb
tb0286.png,512,512,val,"{'xmin': 121.17200469970703, 'ymin': 75.0888900756836, 'width': 118.50252532958984, 'height': 97.06665802001953}",tb,active_tb,tb
tb0286.png,512,512,val,"{'xmin': 327.3102722167969, 'ymin': 55.35555648803711, 'width': 113.32211303710938, 'height': 114.31111145019531}",tb,active_tb,tb
tb0287.png,512,512,val,"{'xmin': 87.2833023071289, 'ymin': 43.088890075683594, 'width': 144.83642578125, 'height': 175.82223510742188}",tb,active_tb,tb
tb0297.png,512,512,val,"{'xmin': 96.10933685302734, 'ymin': 86.18160247802734, 'width': 112.98133087158203, 'height': 117.5501480102539}",tb,active_tb,tb
tb0297.png,512,512,val,"{'xmin': 265.0693359375, 'ymin': 71.85037994384766, 'width': 83.45599365234375, 'height': 90.59380340576172}",tb,active_tb,tb
tb0326.png,512,512,val,"{'xmin': 118.6859359741211, 'ymin': 90.35502624511719, 'width': 94.28693389892578, 'height': 87.79817199707031}",tb,active_tb,tb
tb0329.png,512,512,val,"{'xmin': 273.0233459472656, 'ymin': 75.5175552368164, 'width': 107.28594970703125, 'height': 115.0331039428711}",tb,active_tb,tb
tb0338.png,512,512,val,"{'xmin': 80.59190368652344, 'ymin': 114.73332977294922, 'width': 141.1669464111328, 'height': 173.68887329101562}",tb,active_tb,tb
tb0338.png,512,512,val,"{'xmin': 297.9544677734375, 'ymin': 142.8222198486328, 'width': 123.46713256835938, 'height': 176.88890075683594}",tb,active_tb,tb
tb0343.png,512,512,val,"{'xmin': 319.1370544433594, 'ymin': 136.59414672851562, 'width': 124.25408935546875, 'height': 177.28115844726562}",tb,active_tb,tb
tb0343.png,512,512,val,"{'xmin': 94.38330078125, 'ymin': 112.07056427001953, 'width': 145.08493041992188, 'height': 207.98245239257812}",tb,active_tb,tb
tb0345.png,512,512,val,"{'xmin': 97.4896469116211, 'ymin': 55.909690856933594, 'width': 120.23412322998047, 'height': 174.8475341796875}",tb,active_tb,tb
tb0348.png,512,512,val,"{'xmin': 94.06475830078125, 'ymin': 98.30924987792969, 'width': 172.23150634765625, 'height': 258.40673828125}",tb,active_tb,tb
tb0348.png,512,512,val,"{'xmin': 328.4991455078125, 'ymin': 223.9658660888672, 'width': 175.16561889648438, 'height': 211.0321502685547}",tb,active_tb,tb
tb0352.png,512,512,val,"{'xmin': 66.09971618652344, 'ymin': 131.17803955078125, 'width': 143.24330139160156, 'height': 109.38873291015625}",tb,active_tb,tb
tb0356.png,512,512,val,"{'xmin': 265.30596923828125, 'ymin': 88.63798522949219, 'width': 129.99246215820312, 'height': 95.71513366699219}",tb,active_tb,tb
tb0356.png,512,512,val,"{'xmin': 70.45464324951172, 'ymin': 81.5479736328125, 'width': 139.3365478515625, 'height': 133.19090270996094}",tb,active_tb,tb
tb0356.png,512,512,val,"{'xmin': 351.0515441894531, 'ymin': 208.15528869628906, 'width': 70.90496826171875, 'height': 109.38871765136719}",tb,active_tb,tb
tb0357.png,512,512,val,"{'xmin': 112.47323608398438, 'ymin': 102.33601379394531, 'width': 118.95503234863281, 'height': 136.8453369140625}",tb,active_tb,tb
tb0362.png,512,512,val,"{'xmin': 299.40069580078125, 'ymin': 135.73590087890625, 'width': 95.54205322265625, 'height': 96.47477722167969}",tb,latent_tb,tb
tb0362.png,512,512,val,"{'xmin': 113.29879760742188, 'ymin': 108.13550567626953, 'width': 99.64511108398438, 'height': 68.62117767333984}",tb,latent_tb,tb
tb0365.png,512,512,val,"{'xmin': 316.6116943359375, 'ymin': 73.19188690185547, 'width': 97.19415283203125, 'height': 92.92977142333984}",tb,active_tb,tb
tb0365.png,512,512,val,"{'xmin': 115.02379608154297, 'ymin': 57.74579620361328, 'width': 119.06977081298828, 'height': 109.38872528076172}",tb,active_tb,tb
tb0370.png,512,512,val,"{'xmin': 124.95433807373047, 'ymin': 54.96043395996094, 'width': 86.50228118896484, 'height': 73.17903137207031}",tb,latent_tb,tb
tb0372.png,512,512,val,"{'xmin': 297.8486022949219, 'ymin': 80.0286865234375, 'width': 93.6119384765625, 'height': 103.31156921386719}",tb,active_tb,tb
tb0389.png,512,512,val,"{'xmin': 102.05781555175781, 'ymin': 103.64643859863281, 'width': 129.5531768798828, 'height': 149.01351928710938}",tb,active_tb,tb
tb0393.png,512,512,val,"{'xmin': 315.22259521484375, 'ymin': 80.06666564941406, 'width': 147.21078491210938, 'height': 195.55555725097656}",tb,active_tb,tb
tb0393.png,512,512,val,"{'xmin': 38.28499221801758, 'ymin': 91.26667022705078, 'width': 205.05902099609375, 'height': 329.95556640625}",tb,active_tb,tb
tb0397.png,512,512,val,"{'xmin': 297.8734436035156, 'ymin': 84.88224029541016, 'width': 86.29833984375, 'height': 104.88272857666016}",tb,latent_tb,tb
tb0402.png,512,512,val,"{'xmin': 67.6185531616211, 'ymin': 72.93867492675781, 'width': 160.98968505859375, 'height': 150.91592407226562}",tb,active_tb,tb
tb0404.png,512,512,val,"{'xmin': 130.56317138671875, 'ymin': 61.52577590942383, 'width': 123.34046936035156, 'height': 118.12504577636719}",tb,active_tb,tb
tb0404.png,512,512,val,"{'xmin': 304.7016296386719, 'ymin': 51.60402297973633, 'width': 120.78231811523438, 'height': 131.97805786132812}",tb,active_tb,tb
tb0408.png,512,512,val,"{'xmin': 122.68296813964844, 'ymin': 83.62222290039062, 'width': 93.89544677734375, 'height': 83.55555725097656}",tb,latent_tb,tb
tb0413.png,512,512,val,"{'xmin': 90.05613708496094, 'ymin': 65.76053619384766, 'width': 127.68206787109375, 'height': 115.4982681274414}",tb,active_tb,tb
tb0413.png,512,512,val,"{'xmin': 251.05763244628906, 'ymin': 74.1373291015625, 'width': 94.87132263183594, 'height': 105.09072875976562}",tb,active_tb,tb
tb0433.png,512,512,val,"{'xmin': 95.81868743896484, 'ymin': 78.25617980957031, 'width': 97.3882064819336, 'height': 79.76261901855469}",tb,active_tb,tb
tb0446.png,512,512,val,"{'xmin': 116.2074203491211, 'ymin': 48.599998474121094, 'width': 128.43170166015625, 'height': 196.79998779296875}",tb,active_tb,tb
tb0446.png,512,512,val,"{'xmin': 297.3069152832031, 'ymin': 38.82222366333008, 'width': 143.9730224609375, 'height': 227.91111755371094}",tb,active_tb,tb
tb0455.png,512,512,val,"{'xmin': 152.06692504882812, 'ymin': 51.369415283203125, 'width': 73.36044311523438, 'height': 117.70407104492188}",tb,latent_tb,tb
tb0455.png,512,512,val,"{'xmin': 88.86019134521484, 'ymin': 150.7696075439453, 'width': 83.51412200927734, 'height': 67.87686157226562}",tb,latent_tb,tb
tb0456.png,512,512,val,"{'xmin': 261.4420166015625, 'ymin': 31.237977981567383, 'width': 155.16848754882812, 'height': 139.61328125}",tb,active_tb,tb
tb0463.png,512,512,val,"{'xmin': 340.6930847167969, 'ymin': 110.64444732666016, 'width': 98.86004638671875, 'height': 75.9111099243164}",tb,active_tb,tb
tb0465.png,512,512,val,"{'xmin': 357.0978088378906, 'ymin': 65.4888916015625, 'width': 102.52951049804688, 'height': 112.0}",tb,latent_tb,tb
tb0467.png,512,512,val,"{'xmin': 289.45989990234375, 'ymin': 33.30485916137695, 'width': 86.79421997070312, 'height': 119.89547729492188}",tb,latent_tb,tb
tb0469.png,512,512,val,"{'xmin': 63.49944305419922, 'ymin': 110.92086791992188, 'width': 152.11593627929688, 'height': 106.60336303710938}",tb,active_tb,tb
tb0469.png,512,512,val,"{'xmin': 350.03680419921875, 'ymin': 119.02374267578125, 'width': 91.89743041992188, 'height': 83.81404113769531}",tb,active_tb,tb
tb0472.png,512,512,val,"{'xmin': 297.2425537109375, 'ymin': 94.17296600341797, 'width': 125.20077514648438, 'height': 168.46121215820312}",tb,latent_tb,tb
tb0472.png,512,512,val,"{'xmin': 108.67793273925781, 'ymin': 88.57455444335938, 'width': 141.9960174560547, 'height': 141.74154663085938}",tb,latent_tb,tb
tb0473.png,512,512,val,"{'xmin': 127.21805572509766, 'ymin': 55.2414665222168, 'width': 60.183982849121094, 'height': 53.20138168334961}",tb,active_tb,tb
tb0474.png,512,512,val,"{'xmin': 386.5191345214844, 'ymin': 155.99307250976562, 'width': 64.31051635742188, 'height': 56.973297119140625}",tb,active_tb,tb
tb0485.png,512,512,val,"{'xmin': 123.33052062988281, 'ymin': 96.06666564941406, 'width': 123.46711730957031, 'height': 102.57777404785156}",tb,active_tb,tb
tb0493.png,512,512,val,"{'xmin': 89.08349609375, 'ymin': 48.876739501953125, 'width': 132.83499145507812, 'height': 152.68389892578125}",tb,active_tb,tb
tb0494.png,512,512,val,"{'xmin': 276.3261413574219, 'ymin': 92.54341125488281, 'width': 58.020904541015625, 'height': 68.65571594238281}",tb,latent_tb,tb
tb0498.png,512,512,val,"{'xmin': 305.0869445800781, 'ymin': 76.73689270019531, 'width': 153.7757568359375, 'height': 125.08802795410156}",tb,active_tb,tb
tb0500.png,512,512,val,"{'xmin': 305.7251281738281, 'ymin': 90.02222442626953, 'width': 137.71331787109375, 'height': 157.33334350585938}",tb,latent_tb,tb
tb0500.png,512,512,val,"{'xmin': 132.18043518066406, 'ymin': 97.66666412353516, 'width': 120.01348876953125, 'height': 135.11111450195312}",tb,latent_tb,tb
tb0501.png,512,512,val,"{'xmin': 109.50569152832031, 'ymin': 70.91295623779297, 'width': 173.4851837158203, 'height': 205.10385131835938}",tb,active_tb,tb
tb0501.png,512,512,val,"{'xmin': 334.01593017578125, 'ymin': 94.96834564208984, 'width': 144.61959838867188, 'height': 131.67160034179688}",tb,latent_tb,tb
tb0503.png,512,512,val,"{'xmin': 102.77265167236328, 'ymin': 72.43224334716797, 'width': 111.73404693603516, 'height': 133.95053100585938}",tb,active_tb,tb
